Year,County,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
2017,Solano,North Bay Medical Center,106481357,Pancreas,,1,-122.05076,38.26097
2017,Solano,North Bay Medical Center,106481357,Prostate,,1,-122.05076,38.26097
2017,Solano,North Bay Medical Center,106481357,Rectum,,1,-122.05076,38.26097
2017,Solano,Sutter Solano Medical Center,106481094,Breast,,52,-122.23912,38.13117
2017,Solano,Sutter Solano Medical Center,106481094,Colon,,21,-122.23912,38.13117
2017,Solano,Sutter Solano Medical Center,106481094,Lung,,1,-122.23912,38.13117
2017,Solano,Sutter Solano Medical Center,106481094,Prostate,,2,-122.23912,38.13117
2017,Solano,Sutter Solano Medical Center,106481094,Rectum,,12,-122.23912,38.13117
2017,Solano,Sutter Solano Medical Center,106481094,Stomach,,1,-122.23912,38.13117
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Bladder,,5,-122.73119,38.47087
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Breast,,146,-122.73119,38.47087
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Colon,,30,-122.73119,38.47087
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Liver,,1,-122.73119,38.47087
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Prostate,,2,-122.73119,38.47087
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Rectum,,3,-122.73119,38.47087
2017,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Stomach,,1,-122.73119,38.47087
2017,Sonoma,Petaluma Valley Hospital,106491001,Breast,,4,-122.63302,38.25323
2017,Sonoma,Petaluma Valley Hospital,106491001,Colon,,2,-122.63302,38.25323
2017,Sonoma,Petaluma Valley Hospital,106491001,Rectum,,5,-122.63302,38.25323
2017,Sonoma,Petaluma Valley Hospital,106491001,Stomach,,1,-122.63302,38.25323
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Brain,,18,-122.70114,38.44304
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Breast,,144,-122.70114,38.44304
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Colon,,11,-122.70114,38.44304
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Lung,,3,-122.70114,38.44304
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Prostate,,14,-122.70114,38.44304
2017,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Rectum,,2,-122.70114,38.44304
2017,Sonoma,Sonoma Valley Hospital,106491076,Colon,,5,-122.46524,38.28841
2017,Sonoma,Sonoma Valley Hospital,106491076,Rectum,,1,-122.46524,38.28841
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Breast,,76,-122.7514,38.49636
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Colon,,19,-122.7514,38.49636
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Esophagus,,3,-122.7514,38.49636
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Lung,,3,-122.7514,38.49636
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Rectum,,11,-122.7514,38.49636
2017,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Stomach,,1,-122.7514,38.49636
2017,Stanislaus,Doctors Medical Center,106500852,Bladder,,2,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Brain,,14,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Breast,,163,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Colon,,42,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Liver,,4,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Lung,,14,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Pancreas,,6,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Prostate,,35,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Rectum,,22,-120.99631,37.66439
2017,Stanislaus,Doctors Medical Center,106500852,Stomach,,4,-120.99631,37.66439
2017,Stanislaus,Emanuel Medical Center,106500867,Breast,,46,-120.83966,37.51052
2017,Stanislaus,Emanuel Medical Center,106500867,Colon,,26,-120.83966,37.51052
2017,Stanislaus,Emanuel Medical Center,106500867,Liver,,3,-120.83966,37.51052
2017,Stanislaus,Emanuel Medical Center,106500867,Pancreas,,1,-120.83966,37.51052
2017,Stanislaus,Emanuel Medical Center,106500867,Prostate,,1,-120.83966,37.51052
2017,Stanislaus,Emanuel Medical Center,106500867,Rectum,,17,-120.83966,37.51052
2017,Stanislaus,Emanuel Medical Center,106500867,Stomach,,1,-120.83966,37.51052
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Bladder,,1,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Brain,,13,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Breast,,150,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Colon,,42,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Esophagus,,1,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Liver,,2,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Lung,,9,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Pancreas,,6,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Prostate,,4,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Rectum,,17,-120.97546,37.66727
2017,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Stomach,,2,-120.97546,37.66727
2017,Stanislaus,Oak Valley District Hospital,106500967,Breast,,4,-120.86031,37.75782
2017,Stanislaus,Oak Valley District Hospital,106500967,Colon,,3,-120.86031,37.75782
2017,Stanislaus,Oak Valley District Hospital,106500967,Rectum,,1,-120.86031,37.75782
2017,Stanislaus,Stanislaus Surgical Hospital,106504038,Breast,,6,-120.95756,37.66395
2017,Sutter,Sutter Surgical Hospital – North Valley,106514030,Breast,,82,-121.61354,39.13216
2017,Sutter,Sutter Surgical Hospital – North Valley,106514030,Colon,,6,-121.61354,39.13216
2017,Sutter,Sutter Surgical Hospital – North Valley,106514030,Rectum,,2,-121.61354,39.13216
2017,Tehama,Saint Elizabeth Community Hospital,106521041,Breast,,6,-122.21887,40.1495
2017,Tehama,Saint Elizabeth Community Hospital,106521041,Colon,,7,-122.21887,40.1495
2017,Tehama,Saint Elizabeth Community Hospital,106521041,Liver,,1,-122.21887,40.1495
2017,Tulare,Kaweah Delta Medical Center,106540734,Breast,,124,-119.29345,36.32753
2017,Tulare,Kaweah Delta Medical Center,106540734,Colon,,37,-119.29345,36.32753
2017,Tulare,Kaweah Delta Medical Center,106540734,Liver,,2,-119.29345,36.32753
2017,Tulare,Kaweah Delta Medical Center,106540734,Lung,,3,-119.29345,36.32753
2017,Tulare,Kaweah Delta Medical Center,106540734,Pancreas,,2,-119.29345,36.32753
2017,Tulare,Kaweah Delta Medical Center,106540734,Prostate,,23,-119.29345,36.32753
2017,Tulare,Kaweah Delta Medical Center,106540734,Rectum,,16,-119.29345,36.32753
2017,Tulare,Kaweah Delta Medical Center,106540734,Stomach,,8,-119.29345,36.32753
2017,Tulare,Sierra View Medical Center,106540798,Breast,,42,-119.02727,36.06948
2017,Tulare,Sierra View Medical Center,106540798,Colon,,10,-119.02727,36.06948
2017,Tulare,Sierra View Medical Center,106540798,Rectum,,2,-119.02727,36.06948
2017,Tulare,Tulare Regional Medical Center,106540816,Breast,,2,-119.33775,36.22217
2017,Tulare,Tulare Regional Medical Center,106540816,Colon,,1,-119.33775,36.22217
2017,Tuolumne,Sonora Regional Medical Center – Greenley,106554011,Breast,,69,-120.36965,37.98811
2017,Tuolumne,Sonora Regional Medical Center – Greenley,106554011,Colon,,6,-120.36965,37.98811
2017,Tuolumne,Sonora Regional Medical Center – Greenley,106554011,Rectum,,2,-120.36965,37.98811
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Bladder,,4,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Brain,,9,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Breast,,160,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Colon,,41,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Liver,,1,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Lung,,18,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Pancreas,,2,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Prostate,,69,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Rectum,,17,-119.258124,34.274589
2017,Ventura,Community Memorial Hospital – San Buenaventura,106560473,Stomach,,1,-119.258124,34.274589
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Bladder,,2,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Brain,,17,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Breast,,140,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Colon,,40,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Liver,,8,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Lung,,19,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Pancreas,,6,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Prostate,,48,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Rectum,,16,-118.89297,34.20539
2017,Ventura,Los Robles Hospital and Medical Center,106560492,Stomach,,1,-118.89297,34.20539
2017,Ventura,Ojai Valley Community Hospital,106560501,Colon,,2,-119.26311,34.44221
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Breast,,41,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Colon,,13,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Pancreas,,1,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Rectum,,2,-119.018,34.24177
2017,Ventura,Saint John’s Regional Medical Center,106560529,Bladder,,2,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Brain,,5,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Breast,,84,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Colon,,29,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Liver,,1,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Lung,,22,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Prostate,,14,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Rectum,,15,-119.15819,34.21687
2017,Ventura,Saint John’s Regional Medical Center,106560529,Stomach,,1,-119.15819,34.21687
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Brain,,3,-118.74405,34.28945
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Breast,,6,-118.74405,34.28945
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Colon,,14,-118.74405,34.28945
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Liver,,1,-118.74405,34.28945
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Pancreas,,1,-118.74405,34.28945
2017,Ventura,Simi Valley Hospital and Healthcare Services – Sycamore,106560525,Rectum,,3,-118.74405,34.28945
2017,Ventura,Ventura County Medical Center,106560481,Brain,,4,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Breast,,59,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Colon,,12,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Esophagus,,2,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Liver,,8,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Pancreas,,4,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Prostate,,14,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Rectum,,10,-119.2517,34.27634
2017,Ventura,Ventura County Medical Center,106560481,Stomach,,3,-119.2517,34.27634
2017,Yolo,Sutter Davis Hospital,106574010,Breast,,16,-121.77244,38.56154
2017,Yolo,Sutter Davis Hospital,106574010,Colon,,2,-121.77244,38.56154
2017,Yolo,Sutter Davis Hospital,106574010,Prostate,,2,-121.77244,38.56154
2017,Yolo,Sutter Davis Hospital,106574010,Rectum,,1,-121.77244,38.56154
2017,Yolo,Woodland Memorial Hospital,106571086,Breast,,42,-121.7933,38.66284
2017,Yolo,Woodland Memorial Hospital,106571086,Colon,,6,-121.7933,38.66284
2017,Yolo,Woodland Memorial Hospital,106571086,Rectum,,6,-121.7933,38.66284
2017,Yuba,Rideout Memorial Hospital,106580996,Bladder,,1,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Brain,,2,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Breast,,25,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Colon,,17,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Liver,,4,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Lung,,16,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Prostate,,8,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Rectum,,8,-121.594363,39.138222
2017,Yuba,Rideout Memorial Hospital,106580996,Stomach,,1,-121.594363,39.138222
2018,,Statewide,,Colon,,7640,,
2018,,Statewide,,Prostate,,5332,,
2018,,Statewide,,Esophagus,,430,,
2018,,Statewide,,Pancreas,,1089,,
2018,,Statewide,,Bladder,,938,,
2018,,Statewide,,Breast,,29349,,
2018,,Statewide,,Liver,,1616,,
2018,,Statewide,,Brain,,3363,,
2018,,Statewide,,Rectum,,3323,,
2018,,Statewide,,Lung,,3183,,
2018,,Statewide,,Stomach,,969,,
2018,Alameda,Alameda Hospital,106010735,Breast,,2,-122.253991,37.76266
2018,Alameda,Alameda Hospital,106010735,Stomach,,1,-122.253991,37.76266
2018,Alameda,Alameda Hospital,106010735,Colon,,3,-122.253991,37.76266
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Stomach,,2,-122.25743,37.85645
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Colon,,12,-122.25743,37.85645
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Pancreas,,2,-122.25743,37.85645
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Prostate,,2,-122.25743,37.85645
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Breast,,60,-122.25743,37.85645
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Brain,,6,-122.25743,37.85645
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Liver,,1,-122.25743,37.85645
2018,Alameda,Alta Bates Summit Medical Center – Alta Bates Campus,106010739,Rectum,,3,-122.25743,37.85645
2018,Alameda,Highland Hospital,106010846,Rectum,,11,-122.23138,37.79925
2018,Alameda,Highland Hospital,106010846,Prostate,,17,-122.23138,37.79925
2018,Alameda,Highland Hospital,106010846,Colon,,10,-122.23138,37.79925
2018,Alameda,Highland Hospital,106010846,Bladder,,1,-122.23138,37.79925
2018,Alameda,Highland Hospital,106010846,Stomach,,5,-122.23138,37.79925
2018,Alameda,Highland Hospital,106010846,Lung,,4,-122.23138,37.79925
2018,Alameda,Highland Hospital,106010846,Brain,,4,-122.23138,37.79925
2018,Alameda,Highland Hospital,106010846,Breast,,37,-122.23138,37.79925
2018,Alameda,Kindred Hospital – San Francisco Bay Area,106010887,Rectum,,1,-122.13119,37.71621
2018,Alameda,Alta Bates Summit Medical Center,106010937,Liver,,9,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Colon,,63,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Prostate,,25,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Rectum,,28,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Pancreas,,13,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Stomach,,15,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Breast,,345,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Lung,,31,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Esophagus,,5,-122.26257,37.82106
2018,Alameda,Alta Bates Summit Medical Center,106010937,Bladder,,1,-122.26257,37.82106
2018,Alameda,Saint Rose Hospital,106010967,Stomach,,1,-122.08962,37.63291
2018,Alameda,Saint Rose Hospital,106010967,Breast,,3,-122.08962,37.63291
2018,Alameda,Saint Rose Hospital,106010967,Rectum,,3,-122.08962,37.63291
2018,Alameda,Saint Rose Hospital,106010967,Colon,,7,-122.08962,37.63291
2018,Alameda,Saint Rose Hospital,106010967,Liver,,2,-122.08962,37.63291
2018,Alameda,Saint Rose Hospital,106010967,Lung,,1,-122.08962,37.63291
2018,Alameda,Washington Hospital – Fremont,106010987,Breast,,23,-121.98006,37.55847
2018,Alameda,Washington Hospital – Fremont,106010987,Liver,,1,-121.98006,37.55847
2018,Alameda,Washington Hospital – Fremont,106010987,Stomach,,4,-121.98006,37.55847
2018,Alameda,Washington Hospital – Fremont,106010987,Prostate,,4,-121.98006,37.55847
2018,Alameda,Washington Hospital – Fremont,106010987,Lung,,3,-121.98006,37.55847
2018,Alameda,Washington Hospital – Fremont,106010987,Brain,,4,-121.98006,37.55847
2018,Alameda,Washington Hospital – Fremont,106010987,Colon,,24,-121.98006,37.55847
2018,Alameda,Washington Hospital – Fremont,106010987,Rectum,,9,-121.98006,37.55847
2018,Alameda,San Leandro Hospital,106013619,Colon,,6,-122.14067,37.71364
2018,Alameda,San Leandro Hospital,106013619,Rectum,,5,-122.14067,37.71364
2018,Alameda,San Leandro Hospital,106013619,Breast,,2,-122.14067,37.71364
2018,Alameda,San Leandro Hospital,106013619,Stomach,,2,-122.14067,37.71364
2018,Alameda,Stanford Health Care - Valleycare,106014050,Stomach,,1,-121.88095,37.69206
2018,Alameda,Stanford Health Care - Valleycare,106014050,Colon,,15,-121.88095,37.69206
2018,Alameda,Stanford Health Care - Valleycare,106014050,Lung,,8,-121.88095,37.69206
2018,Alameda,Stanford Health Care - Valleycare,106014050,Rectum,,1,-121.88095,37.69206
2018,Alameda,Stanford Health Care - Valleycare,106014050,Breast,,64,-121.88095,37.69206
2018,Alameda,Stanford Health Care - Valleycare,106014050,Liver,,2,-121.88095,37.69206
2018,Alameda,Kaiser Foundation Hospital – Fremont,106014132,Colon,,30,-121.97483,37.55055
2018,Alameda,Kaiser Foundation Hospital – Fremont,106014132,Rectum,,4,-121.97483,37.55055
2018,Alameda,Kaiser Foundation Hospital – Fremont,106014132,Breast,,115,-121.97483,37.55055
2018,Alameda,Kaiser Foundation Hospital – Fremont,106014132,Prostate,,1,-121.97483,37.55055
2018,Alameda,Eden Medical Center,106014233,Bladder,,2,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Lung,,8,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Stomach,,1,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Pancreas,,1,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Prostate,,1,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Rectum,,6,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Colon,,20,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Liver,,1,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Breast,,78,-122.0874055,37.6983769
2018,Alameda,Eden Medical Center,106014233,Brain,,24,-122.0874055,37.6983769
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Bladder,,16,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Lung,,103,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Colon,,76,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Prostate,,42,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Esophagus,,45,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Liver,,54,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Breast,,373,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Pancreas,,51,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Stomach,,4,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,Rectum,,41,-122.25791,37.82402
2018,Alameda,Kaiser Foundation Hospital – San Leandro,106014337,Colon,,34,-122.16917,37.70611
2018,Alameda,Kaiser Foundation Hospital – San Leandro,106014337,Breast,,118,-122.16917,37.70611
2018,Alameda,Kaiser Foundation Hospital – San Leandro,106014337,Prostate,,1,-122.16917,37.70611
2018,Alameda,Kaiser Foundation Hospital – San Leandro,106014337,Bladder,,1,-122.16917,37.70611
2018,Amador,Sutter Amador Hospital,106034002,Breast,,1,-120.77272,38.34743
2018,Amador,Sutter Amador Hospital,106034002,Rectum,,3,-120.77272,38.34743
2018,Amador,Sutter Amador Hospital,106034002,Colon,,7,-120.77272,38.34743
2018,Butte,Adventist Health Feather River,106040875,Colon,,12,-121.57228,39.75743
2018,Butte,Adventist Health Feather River,106040875,Rectum,,1,-121.57228,39.75743
2018,Butte,Adventist Health Feather River,106040875,Lung,,2,-121.57228,39.75743
2018,Butte,Adventist Health Feather River,106040875,Breast,,57,-121.57228,39.75743
2018,Butte,Oroville Hospital,106040937,Prostate,,74,-121.5428,39.50485
2018,Butte,Oroville Hospital,106040937,Lung,,1,-121.5428,39.50485
2018,Butte,Oroville Hospital,106040937,Rectum,,2,-121.5428,39.50485
2018,Butte,Oroville Hospital,106040937,Stomach,,1,-121.5428,39.50485
2018,Butte,Oroville Hospital,106040937,Colon,,14,-121.5428,39.50485
2018,Butte,Oroville Hospital,106040937,Bladder,,2,-121.5428,39.50485
2018,Butte,Oroville Hospital,106040937,Breast,,57,-121.5428,39.50485
2018,Butte,Enloe Medical Center – Esplanade,106040962,Brain,,14,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Lung,,11,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Stomach,,5,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Liver,,5,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Rectum,,28,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Breast,,211,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Colon,,33,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Pancreas,,6,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Prostate,,14,-121.84918,39.74226
2018,Butte,Enloe Medical Center – Esplanade,106040962,Bladder,,5,-121.84918,39.74226
2018,Calaveras,Mark Twain Medical Center,106050932,Colon,,4,-120.67095,38.19057
2018,Calaveras,Mark Twain Medical Center,106050932,Rectum,,1,-120.67095,38.19057
2018,Calaveras,Mark Twain Medical Center,106050932,Breast,,1,-120.67095,38.19057
2018,Contra Costa,Contra Costa Regional Medical Center,106070924,Colon,,17,-122.13101,38.00646
2018,Contra Costa,Contra Costa Regional Medical Center,106070924,Breast,,57,-122.13101,38.00646
2018,Contra Costa,Contra Costa Regional Medical Center,106070924,Rectum,,5,-122.13101,38.00646
2018,Contra Costa,Contra Costa Regional Medical Center,106070924,Stomach,,3,-122.13101,38.00646
2018,Contra Costa,Sutter Delta Medical Center,106070934,Pancreas,,2,-121.8054,37.98222
2018,Contra Costa,Sutter Delta Medical Center,106070934,Rectum,,1,-121.8054,37.98222
2018,Contra Costa,Sutter Delta Medical Center,106070934,Stomach,,1,-121.8054,37.98222
2018,Contra Costa,Sutter Delta Medical Center,106070934,Bladder,,1,-121.8054,37.98222
2018,Contra Costa,Sutter Delta Medical Center,106070934,Colon,,9,-121.8054,37.98222
2018,Contra Costa,Sutter Delta Medical Center,106070934,Breast,,24,-121.8054,37.98222
2018,Contra Costa,Sutter Delta Medical Center,106070934,Prostate,,4,-121.8054,37.98222
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Colon,,37,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Rectum,,7,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Pancreas,,2,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Breast,,82,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Stomach,,8,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Liver,,5,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Lung,,37,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Prostate,,2,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Brain,,51,-122.040781,37.91304
2018,Contra Costa,John Muir Medical Center – Walnut Creek Campus,106070988,Bladder,,1,-122.040781,37.91304
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Prostate,,7,-122.05828,37.8923
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Rectum,,22,-122.05828,37.8923
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Liver,,1,-122.05828,37.8923
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Pancreas,,1,-122.05828,37.8923
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Colon,,52,-122.05828,37.8923
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Breast,,403,-122.05828,37.8923
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Bladder,,5,-122.05828,37.8923
2018,Contra Costa,Kaiser Foundation Hospital – Walnut Creek,106070990,Stomach,,2,-122.05828,37.8923
2018,Contra Costa,John Muir Medical Center – Concord Campus,106071018,Colon,,48,-122.03874,37.98615
2018,Contra Costa,John Muir Medical Center – Concord Campus,106071018,Prostate,,28,-122.03874,37.98615
2018,Contra Costa,John Muir Medical Center – Concord Campus,106071018,Lung,,33,-122.03874,37.98615
